dataset_name,machine_type,section,domain,split,label,audio_path
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0102_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0103_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0104_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0105_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0106_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0107_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0108_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0109_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0110_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0111_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0112_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0113_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0114_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0115_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0116_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0117_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0118_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0119_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0120_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0121_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0122_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0123_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0124_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0125_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0126_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0127_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0128_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0129_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0130_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0131_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0132_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0133_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0134_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0135_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0136_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0137_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0138_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0139_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0140_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0141_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0142_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0143_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0144_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0145_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0146_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0147_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0148_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0149_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0150_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0151_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0152_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0153_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0154_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0155_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0156_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0157_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0158_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0159_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0160_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0161_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0162_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0163_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0164_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0165_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0166_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0167_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0168_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0169_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0170_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0171_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0172_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0173_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0174_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0175_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0176_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0177_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0178_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0179_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0180_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0181_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0182_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0183_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0184_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0185_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0186_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0187_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0188_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0189_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0190_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0191_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0192_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0193_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0194_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0195_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0196_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0197_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0198_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0199_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0200_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0201_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0202_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0203_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0204_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0205_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0206_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0207_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0208_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0209_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0210_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0211_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0212_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0213_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0214_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0215_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0216_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0217_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0218_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0219_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0220_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0221_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0222_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0223_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0224_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0225_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0226_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0227_noAttribute.wav
dcase2024_additional,HoveringDrone,section_00,source,train,normal,C:/Users/LENOVO/Desktop/acoustic-anomaly-detection/data/raw/dcase2024_additional/unpacked/HoveringDrone/train/section_00_source_train_normal_0228_noAttribute.wav
